Kills,Damage,Boosts,Heals,Distance,Weapons,Revives,Headshots,is_pro
0,27,0,0,98,0,0,0,0
0,0,5,7,3998,13,0,0,0
3,361,3,1,2989,3,0,2,1
0,43,0,0,104,4,0,0,0
2,221,3,1,2886,3,1,1,1
0,165,0,1,114,2,0,0,0
0,0,0,0,44,1,0,0,0
0,38,4,8,1303,6,0,0,0
0,95,0,0,43,2,0,0,0
0,110,0,0,59,1,0,0,0
1,8,3,0,2117,7,0,1,0
2,201,0,0,240,1,0,1,1
0,0,0,0,17,0,0,0,0
0,0,0,0,24,1,0,0,0
1,120,3,1,1490,2,0,0,0
2,282,2,0,1484,4,0,0,1
0,166,0,1,251,1,1,0,0
1,188,0,0,158,1,0,0,0
1,61,0,0,1316,4,1,0,0
0,79,0,0,3528,6,0,0,0
2,468,5,0,602,6,2,0,1
0,41,0,0,32,2,0,0,0
0,23,0,0,190,1,0,0,0
1,100,5,9,1600,6,1,0,0
0,0,0,4,139,1,0,0,0
0,22,0,0,373,3,2,0,0
0,80,0,0,97,2,0,0,0
0,0,0,0,1093,6,0,0,0
6,660,2,6,962,3,1,1,1
0,0,1,0,2935,7,0,0,0
0,46,2,0,2387,4,0,0,0
0,150,0,0,230,3,0,0,0
1,18,1,2,1951,5,0,0,0
0,0,0,0,19,1,0,0,0
1,140,2,6,2348,3,0,0,0
0,54,0,0,1730,3,0,0,0
1,100,0,0,72,1,0,0,0
0,41,0,0,165,2,0,0,0
0,0,0,0,6,1,0,0,0
2,156,3,2,821,7,1,0,1
4,342,1,0,2229,7,0,2,1
8,705,2,1,3462,8,0,2,1
0,0,1,0,1125,7,0,0,0
0,61,0,0,83,1,0,0,0
1,92,0,0,156,2,0,1,0
1,166,0,0,213,3,0,0,0
0,0,1,0,167,0,0,0,0
2,250,0,0,144,2,0,0,1
0,100,0,0,208,2,0,0,0
0,0,0,0,97,0,0,0,0
0,0,2,0,2626,5,0,0,0
0,57,0,0,84,1,0,0,0
0,0,0,0,6,1,0,0,0
6,458,5,5,3108,3,2,1,1
0,57,0,0,15,2,0,0,0
0,100,2,2,2458,4,0,0,0
2,199,1,0,2943,3,0,1,1
0,0,1,1,1901,6,0,0,0
0,32,0,1,912,4,0,0,0
0,0,0,0,24,1,0,0,0
0,77,0,0,611,2,0,0,0
0,72,0,2,408,3,0,0,0
1,191,3,3,2619,6,1,1,0
1,67,2,7,1038,5,1,0,0
2,162,1,1,547,3,0,1,1
4,582,1,1,704,7,0,1,1
0,0,0,0,31,1,0,0,0
0,0,0,0,68,1,0,0,0
0,0,0,0,204,4,0,0,0
1,302,6,11,2857,9,2,0,1
1,100,0,0,159,2,0,0,0
2,35,6,2,2719,6,0,1,1
1,100,6,1,3538,7,0,0,0
1,100,0,0,504,3,0,1,0
1,171,1,0,1590,3,0,1,0
1,158,2,1,3594,5,2,0,0
1,35,4,15,1932,5,0,0,0
0,125,2,6,552,2,0,0,0
0,33,0,0,10,0,0,0,0
0,0,0,0,40,3,0,0,0
0,0,0,0,89,3,0,0,0
2,123,1,0,1094,5,0,0,1
0,185,0,0,386,2,0,0,0
0,0,3,4,2129,2,0,0,0
0,0,0,0,124,2,0,0,0
0,0,0,0,131,2,0,0,0
0,0,0,0,14,0,0,0,0
1,68,1,1,2627,5,0,0,0
1,301,3,3,1726,7,0,0,1
4,372,1,1,3294,9,1,1,1
0,0,0,0,1271,5,0,0,0
0,0,1,0,443,3,0,0,0
1,169,2,1,1370,3,0,1,0
0,149,1,1,1470,8,0,0,0
0,0,0,0,587,3,0,0,0
3,187,2,3,2861,4,2,1,1
3,491,9,3,1653,7,0,1,1
0,0,0,0,85,1,0,0,0
0,63,0,0,16,0,0,0,0
1,26,1,1,2517,2,0,0,0
1,342,1,0,275,1,0,0,1
0,70,2,3,1210,5,0,0,0
2,176,0,0,54,2,0,0,1
2,195,1,1,635,6,0,1,1
1,228,5,1,4068,2,1,1,0
1,51,1,1,1384,5,0,0,0
0,0,0,0,16,1,0,0,0
0,0,0,0,105,1,0,0,0
1,249,1,2,3212,8,1,0,0
4,618,1,4,3697,5,1,1,1
0,0,0,0,124,2,0,0,0
0,52,1,1,386,5,0,0,0
0,0,0,0,58,2,0,0,0
0,10,0,2,4130,3,0,0,0
1,143,1,1,140,1,0,0,0
1,100,0,0,317,1,0,0,0
0,28,0,0,93,3,0,0,0
0,0,0,0,2187,4,0,0,0
1,100,2,1,1649,2,0,0,0
1,178,0,1,1496,8,0,0,0
2,224,0,1,1016,4,0,0,1
4,602,9,1,3132,5,0,0,1
1,129,1,0,150,3,0,0,0
0,0,1,0,3300,8,0,0,0
1,286,2,18,2739,3,0,1,1
0,90,1,1,2225,4,0,0,0
2,204,1,3,1888,6,1,1,1
0,36,2,6,1094,6,0,0,0
2,200,0,0,518,1,0,1,1
1,78,0,1,163,2,0,0,0
4,834,4,13,3568,4,0,0,1
0,158,3,1,2304,7,0,0,0
0,0,0,0,313,2,0,0,0
2,308,2,1,1776,3,0,1,1
0,121,1,2,1500,5,0,0,0
0,0,1,2,1308,8,0,0,0
0,0,0,0,453,4,0,0,0
0,152,0,0,162,3,0,0,0
0,53,0,0,1072,2,0,0,0
5,478,10,3,3401,3,0,2,1
0,100,0,0,79,3,0,0,0
3,355,0,0,74,2,0,1,1
0,0,0,0,458,2,0,0,0
1,92,4,2,2576,3,0,1,0
0,30,3,0,3713,6,0,0,0
0,148,1,0,77,2,0,0,0
0,40,2,1,2866,6,0,0,0
2,118,2,0,588,2,0,0,1
2,287,0,0,116,3,0,0,1
2,73,1,1,1674,3,0,0,1
0,40,0,0,92,1,0,0,0
1,100,0,0,44,1,0,0,0
3,344,2,2,1470,6,1,2,1
3,488,3,2,1183,5,0,0,1
1,100,2,0,1620,5,0,1,0
1,250,0,0,1771,4,0,0,0
4,396,6,0,2236,12,0,2,1
0,47,0,1,123,1,0,0,0
0,23,1,1,97,4,0,0,0
1,177,4,11,1931,4,0,0,0
1,193,1,0,581,5,0,0,0
0,0,0,0,116,0,0,0,0
4,412,3,3,3111,7,0,0,1
0,167,0,0,1050,5,0,0,0
0,0,0,0,881,4,0,0,0
5,643,4,2,2740,6,0,2,1
3,375,2,5,1525,4,0,0,1
0,0,0,0,3190,2,0,0,0
1,136,0,0,310,3,0,0,0
0,0,0,0,128,0,0,0,0
0,0,1,1,1075,2,2,0,0
0,145,0,0,174,2,0,0,0
0,0,0,0,57,1,0,0,0
0,26,2,0,1630,2,0,0,0
2,175,1,0,329,6,0,0,1
1,200,0,0,138,1,0,0,0
1,63,1,0,740,5,0,1,0
1,67,0,0,174,3,0,0,0
2,179,2,3,1564,6,0,1,1
4,473,3,2,2979,6,0,1,1
2,172,1,4,404,6,1,1,1
0,55,0,0,53,1,0,0,0
2,178,2,0,3733,5,0,0,1
1,232,4,6,3334,5,0,0,0
2,200,0,1,329,3,0,2,1
0,100,0,1,1942,6,0,0,0
0,0,2,1,3114,9,0,0,0
0,75,0,1,504,8,0,0,0
1,100,0,0,40,1,0,0,0
2,316,3,4,2353,7,0,0,1
2,25,1,0,3319,5,0,1,1
0,0,1,5,960,3,1,0,0
0,0,2,2,1867,2,0,0,0
0,12,0,0,140,4,0,0,0
0,0,0,0,73,3,0,0,0
1,168,4,4,2846,3,0,0,0
0,0,0,0,29,1,0,0,0
0,66,0,2,1550,4,0,0,0
0,0,0,0,403,1,1,0,0
0,0,0,0,13,1,0,0,0
5,532,2,2,1032,5,1,0,1
0,100,0,0,134,2,0,0,0
0,13,0,0,315,3,0,0,0
0,61,0,0,1157,16,0,0,0
2,164,7,7,3274,4,0,1,1
0,187,0,0,118,3,0,0,0
0,0,0,0,383,3,0,0,0
0,59,3,2,3335,15,1,0,0
5,439,3,1,450,6,0,1,1
0,0,0,0,4,0,0,0,0
1,100,1,2,1208,3,0,1,0
0,146,0,0,819,3,0,0,0
2,359,0,0,2975,4,0,0,1
0,0,0,0,75,2,0,0,0
0,0,2,1,1947,5,0,0,0
1,100,0,3,146,2,0,1,0
1,142,1,1,1862,3,1,0,0
1,391,1,10,2198,7,1,0,1
3,262,3,3,2101,12,1,0,1
2,330,3,3,2074,4,1,0,1
2,390,0,0,364,2,0,0,1
3,502,3,2,2895,6,0,1,1
0,80,0,0,79,1,0,0,0
1,98,4,5,2271,6,0,1,0
1,213,2,0,852,1,0,0,0
0,166,1,3,688,4,0,0,0
0,18,1,1,490,3,0,0,0
1,100,1,8,1610,3,0,0,0
1,102,1,0,1109,3,0,1,0
0,0,0,0,64,1,0,0,0
2,248,2,4,1952,5,1,0,1
0,89,0,0,53,1,0,0,0
0,32,7,12,4052,5,0,0,0
1,100,0,0,153,2,0,0,0
2,221,0,0,361,4,0,0,1
1,183,2,1,263,3,0,0,0
0,251,2,0,294,5,0,0,0
11,993,3,2,2787,3,1,5,1
3,306,2,0,2211,9,0,1,1
0,0,0,0,74,2,0,0,0
0,82,0,0,63,2,0,0,0
0,0,1,0,11000,5,0,0,0
1,111,1,3,1531,5,0,0,0
0,6,0,1,650,4,0,0,0
1,165,1,0,1782,4,0,1,0
0,160,1,1,461,4,0,0,0
1,126,0,0,71,1,0,0,0
2,183,3,6,1522,4,0,0,1
4,484,3,4,1112,4,0,1,1
2,138,0,0,105,1,0,1,1
1,61,0,0,438,1,0,1,0
0,0,0,0,376,7,0,0,0
0,0,2,1,2077,6,0,0,0
4,425,0,1,292,2,1,2,1
1,123,0,0,172,11,0,1,0
1,402,6,10,2084,8,0,0,1
1,89,0,0,133,3,0,0,0
2,685,7,1,3927,3,0,0,1
0,0,0,0,716,4,0,0,0
0,140,0,0,925,2,0,0,0
0,69,0,0,51,1,0,0,0
0,0,0,0,51,1,0,0,0
0,78,0,1,3060,7,0,0,0
0,0,0,0,93,2,0,0,0
1,123,6,1,2661,3,0,0,0
1,206,2,2,2348,3,1,0,0
0,122,2,3,1994,5,0,0,0
1,100,1,1,240,3,0,0,0
0,0,0,0,1105,2,0,0,0
1,338,2,1,2651,3,1,0,1
1,89,2,2,1484,7,0,0,0
1,186,0,0,106,2,0,0,0
0,12,2,4,480,9,0,0,0
0,38,2,0,1758,1,0,0,0
1,238,4,1,3043,4,0,0,0
0,0,0,0,258,0,1,0,0
2,307,0,0,494,4,0,0,1
0,0,0,0,148,0,0,0,0
1,187,0,0,908,4,0,0,0
0,0,1,2,793,5,0,0,0
1,62,0,1,1783,2,0,1,0
1,100,2,0,164,2,0,1,0
0,56,0,1,900,2,0,0,0
2,368,2,5,852,5,1,0,1
2,200,0,0,149,0,0,0,1
0,21,0,0,45,1,0,0,0
0,86,3,15,1380,10,0,0,0
0,46,0,0,140,6,0,0,0
0,39,0,0,107,2,0,0,0
0,67,3,1,2435,6,0,0,0
1,128,0,0,264,2,0,1,0
1,267,2,4,1696,6,1,0,0
0,106,0,1,3496,4,0,0,0
1,114,3,5,2165,5,0,0,0
5,404,4,4,3392,6,0,0,1
4,347,4,9,3426,3,1,1,1
1,100,0,0,118,1,0,0,0
0,0,5,6,3433,6,0,0,0
0,44,0,0,2005,5,0,0,0
0,0,1,0,940,3,0,0,0
1,114,3,3,2640,6,1,1,0
0,100,0,0,296,2,0,0,0
0,82,0,0,978,3,0,0,0
0,0,0,1,419,1,0,0,0
2,282,2,1,2329,6,0,0,1
3,413,2,2,2586,3,1,0,1
0,0,0,0,2372,4,0,0,0
1,100,3,0,3286,3,0,0,0
1,100,4,5,3661,7,0,1,0
2,82,0,0,160,1,0,0,1
1,158,0,0,1746,5,0,1,0
0,0,0,0,273,2,0,0,0
0,80,1,0,1418,5,0,0,0
0,0,1,1,967,2,0,0,0
0,19,0,0,235,6,0,0,0
0,0,0,0,1,0,0,0,0
0,172,2,0,127,3,0,0,0
0,0,0,0,126,3,0,0,0
0,144,0,0,96,2,0,0,0
1,200,0,0,33,1,0,1,0
0,68,1,0,665,2,0,0,0
4,462,5,9,1145,4,1,1,1
0,0,1,0,27,3,0,0,0
1,104,1,0,598,2,0,0,0
0,125,3,1,858,5,1,0,0
1,100,0,0,70,3,0,0,0
5,471,4,7,2941,5,0,2,1
1,100,0,0,171,2,0,0,0
0,0,0,0,224,4,0,0,0
0,0,4,1,2212,9,0,0,0
2,111,0,6,632,6,0,0,1
0,45,4,2,2639,8,0,0,0
0,32,0,0,29,2,0,0,0
1,100,1,0,229,1,0,1,0
2,206,1,2,890,3,0,1,1
0,0,0,0,0,0,0,0,0
0,65,2,0,1078,3,0,0,0
0,113,1,2,2324,8,1,0,0
0,48,0,0,0,1,0,0,0
0,0,0,0,9,1,0,0,0
0,0,0,0,437,2,0,0,0
0,0,0,0,218,3,0,0,0
1,100,0,2,139,3,0,0,0
1,100,0,2,1074,3,0,0,0
0,99,0,1,102,1,0,0,0
0,0,5,4,3698,7,0,0,0
4,275,2,1,1587,4,0,0,1
0,51,0,0,2485,5,0,0,0
0,0,1,2,3235,8,0,0,0
0,23,0,0,1206,8,0,0,0
0,90,1,0,2551,4,0,0,0
3,405,1,2,1278,5,0,1,1
0,39,0,0,0,1,0,0,0
1,181,0,0,431,1,0,0,0
1,100,0,0,170,2,0,0,0
7,830,4,1,2840,5,0,5,1
0,78,0,0,1,1,0,0,0
1,35,0,0,240,3,0,0,0
0,165,4,5,3759,10,0,0,0
0,0,2,0,968,7,0,0,0
1,303,1,0,853,2,0,0,1
2,216,2,1,4791,4,0,2,1
1,37,7,3,2481,10,2,0,0
0,5,0,0,1331,3,0,0,0
0,62,1,1,2848,13,0,0,0
0,0,0,1,96,3,0,0,0
0,0,0,0,0,0,0,0,0
1,195,0,5,1081,4,0,0,0
0,100,2,1,1814,3,1,0,0
0,27,0,0,94,0,0,0,0
0,30,2,2,1875,4,0,0,0
1,154,0,1,1501,5,1,1,0
0,0,0,0,29,0,0,0,0
1,267,2,1,176,7,0,0,0
0,65,0,0,176,3,0,0,0
0,0,0,1,469,3,0,0,0
0,81,1,0,641,7,0,0,0
1,237,2,1,314,5,0,0,0
5,452,2,2,2432,5,0,4,1
0,83,2,1,1680,3,0,0,0
3,300,6,2,2224,6,0,0,1
0,0,0,0,138,2,0,0,0
1,100,4,1,3236,5,0,0,0
0,81,1,2,838,2,0,0,0
0,0,0,0,0,1,0,0,0
1,100,0,0,70,2,0,0,0
0,0,3,0,3149,8,0,0,0
1,79,2,8,2806,4,0,0,0
0,32,2,6,2758,5,0,0,0
1,79,5,2,3516,7,0,1,0
3,393,3,7,1912,10,0,0,1
3,210,3,20,2004,6,0,0,1
2,266,0,6,2085,5,0,0,1
3,179,0,1,345,3,0,0,1
0,0,1,1,2054,4,0,0,0
0,100,0,0,147,1,0,0,0
0,86,0,0,692,2,0,0,0
3,358,1,2,388,5,1,1,1
0,48,0,1,856,5,1,0,0
4,354,2,4,3115,9,0,0,1
4,547,1,2,2570,5,0,1,1
0,0,0,0,126,2,0,0,0
0,0,2,2,2313,9,0,0,0
0,0,0,0,0,0,0,0,0
0,120,0,0,98,1,0,0,0
0,27,0,0,627,3,0,0,0
0,0,0,0,637,8,0,0,0
1,107,0,2,267,2,0,0,0
4,388,1,8,3664,6,0,0,1
0,0,0,0,84,0,0,0,0
0,0,0,1,105,1,0,0,0
0,52,0,3,579,4,0,0,0
2,200,0,0,21,2,0,1,1
0,77,0,0,896,5,0,0,0
0,0,0,0,618,5,0,0,0
0,19,1,2,1372,5,1,0,0
1,132,0,1,779,5,0,0,0
0,51,0,0,1558,3,0,0,0
2,351,4,6,3894,12,0,1,1
0,100,0,0,66,2,0,0,0
1,166,2,0,3332,7,1,0,0
0,96,0,0,28,2,0,0,0
0,45,0,0,889,3,0,0,0
0,0,0,0,1732,6,0,0,0
0,130,0,1,688,5,0,0,0
0,95,3,0,2329,8,0,0,0
1,152,1,1,428,5,0,1,0
5,646,5,10,3628,8,1,1,1
1,100,0,0,293,2,0,0,0
0,113,0,0,36,1,0,0,0
0,0,0,0,7,1,0,0,0
1,206,2,1,1538,9,0,0,0
0,133,1,5,82,2,0,0,0
9,998,3,3,3653,5,2,0,1
0,6,0,0,99,0,0,0,0
1,68,3,2,4479,6,0,0,0
0,22,0,0,737,3,0,0,0
0,13,0,0,191,0,0,0,0
1,104,0,0,412,2,0,0,0
0,100,0,0,171,3,0,0,0
1,199,3,4,2213,5,1,0,0
0,51,0,0,226,2,0,0,0
1,205,1,0,2170,5,1,0,0
0,0,0,0,33,0,0,0,0
0,83,0,1,584,3,0,0,0
1,193,3,9,1336,3,1,0,0
2,297,0,0,3565,5,0,0,1
0,0,3,6,2162,5,0,0,0
0,0,0,0,712,3,0,0,0
3,194,0,0,1480,7,4,0,1
0,23,0,0,212,2,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,25,2,0,0,0
0,0,0,0,19,1,0,0,0
0,0,0,1,142,1,0,0,0
1,146,1,4,228,2,0,0,0
1,186,1,0,2183,4,0,0,0
0,37,0,0,321,2,1,0,0
3,322,2,1,232,3,0,0,1
0,0,0,0,403,4,0,0,0
0,45,1,1,1426,6,0,0,0
2,155,0,0,55,2,0,0,1
0,0,0,0,0,0,0,0,0
0,22,0,0,81,2,0,0,0
0,138,1,0,797,3,0,0,0
0,43,0,0,660,3,0,0,0
0,66,0,0,117,3,0,0,0
7,669,2,6,3401,4,0,3,1
0,0,2,1,2244,6,0,0,0
1,100,0,0,30,2,0,0,0
0,19,0,0,1474,13,0,0,0
0,49,0,0,89,1,0,0,0
0,0,4,1,2701,6,0,0,0
2,154,2,1,2562,4,0,1,1
4,571,6,3,2275,4,0,1,1
1,100,0,0,86,2,0,0,0
0,0,1,1,350,1,0,0,0
1,57,0,0,626,5,0,0,0
1,92,0,0,2680,5,1,0,0
0,0,1,0,2319,4,0,0,0
0,0,0,0,2911,6,0,0,0
2,386,1,1,1327,2,0,2,1
1,123,0,0,27,3,0,0,0
3,500,1,1,2255,3,0,1,1
3,594,3,5,2086,10,0,2,1
0,57,0,0,881,3,0,0,0
0,94,0,1,301,2,0,0,0
0,0,0,0,9,1,0,0,0
0,158,0,0,589,5,0,0,0
1,124,0,12,1256,4,3,0,0
0,155,0,0,178,2,0,0,0
0,0,0,0,0,0,0,0,0
1,100,2,1,256,2,0,1,0
4,537,2,0,1635,7,0,0,1
0,0,3,4,250,3,0,0,0
2,333,1,7,2544,5,1,0,1
1,184,0,0,74,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,10,1,0,0,0
1,104,0,0,4037,3,0,0,0
1,147,1,1,1772,4,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1356,6,0,0,0
0,0,0,0,90,1,0,0,0
0,0,0,0,1540,4,0,0,0
2,239,0,0,571,6,0,1,1
3,213,3,0,2232,3,1,0,1
2,234,2,5,2256,4,0,2,1
0,0,0,0,137,3,0,0,0
0,53,0,0,51,2,0,0,0
3,472,0,4,336,4,0,1,1
0,0,3,1,545,3,0,0,0
0,0,0,0,2105,2,0,0,0
0,0,0,0,0,0,0,0,0
1,153,1,2,2399,4,0,0,0
1,252,1,3,2197,2,0,0,0
0,90,0,0,6,1,0,0,0
5,644,6,23,3057,8,0,2,1
0,66,0,0,3,1,0,0,0
0,0,3,0,2077,2,0,0,0
5,444,1,1,939,3,0,0,1
0,0,0,0,4,1,0,0,0
1,70,4,12,1229,3,0,1,0
0,0,0,0,340,2,0,0,0
0,158,5,0,2483,4,3,0,0
1,126,0,0,137,1,0,0,0
0,54,0,0,205,4,0,0,0
0,0,0,0,568,6,0,0,0
1,0,0,0,1157,5,0,0,0
1,286,2,4,3887,6,1,0,1
0,0,0,0,394,3,1,0,0
1,51,2,0,396,1,0,0,0
4,620,3,3,2339,4,0,2,1
0,73,3,3,4855,7,0,0,0
0,0,0,0,73,0,0,0,0
0,0,2,0,935,6,0,0,0
2,511,6,13,4035,7,0,0,1
0,21,0,0,1907,2,0,0,0
2,394,0,1,152,5,0,0,1
0,94,0,0,508,4,0,0,0
1,147,0,0,507,2,0,0,0
0,0,0,0,52,0,0,0,0
3,268,6,9,3522,5,0,1,1
1,460,4,2,2772,10,0,1,1
0,0,0,0,136,2,0,0,0
0,39,0,0,26,1,0,0,0
1,106,0,0,1777,5,1,0,0
0,100,0,5,67,3,0,0,0
1,100,0,3,646,3,0,0,0
0,200,0,0,173,2,1,0,0
0,0,0,0,562,5,0,0,0
1,106,4,6,1348,5,0,0,0
0,0,0,0,1937,3,1,0,0
0,0,0,0,0,0,0,0,0
0,0,2,0,1307,4,0,0,0
0,45,0,0,666,2,0,0,0
0,189,3,2,880,3,1,0,0
1,146,0,1,2590,6,0,1,0
0,100,0,0,837,5,0,0,0
0,27,0,0,282,1,0,0,0
0,0,0,0,1,0,0,0,0
2,338,0,0,1866,3,0,0,1
0,185,0,1,161,4,0,0,0
0,114,2,6,1919,4,0,0,0
1,220,1,2,1912,2,0,0,0
0,0,0,0,0,0,0,0,0
0,21,2,2,2481,4,0,0,0
0,0,2,3,1544,3,0,0,0
1,218,1,0,3045,3,1,1,0
0,0,0,0,364,2,0,0,0
1,121,4,1,768,5,0,0,0
2,168,2,2,1528,6,1,0,1
2,220,4,2,3482,7,1,0,1
1,119,0,3,177,3,0,1,0
0,21,0,0,358,3,0,0,0
0,0,0,0,157,3,0,0,0
0,76,1,0,272,3,0,0,0
0,0,0,0,473,2,0,0,0
0,0,0,0,68,1,0,0,0
0,185,1,7,2450,7,0,0,0
0,26,0,0,530,8,0,0,0
4,399,2,2,508,4,0,2,1
1,100,0,0,105,1,0,0,0
4,463,1,0,1430,5,0,1,1
0,152,1,1,1331,5,0,0,0
3,233,5,9,3702,6,1,0,1
0,28,0,0,214,4,0,0,0
0,0,0,0,726,3,1,0,0
2,271,3,2,1763,8,1,0,1
1,133,0,5,99,3,0,1,0
0,210,0,0,1597,6,0,0,0
0,26,1,0,1397,6,0,0,0
3,258,1,9,2563,8,1,0,1
0,79,0,0,76,1,0,0,0
6,552,3,2,2210,4,1,3,1
4,364,2,3,1805,3,0,1,1
0,80,3,2,1565,6,0,0,0
0,0,0,0,13,1,0,0,0
2,208,3,1,2614,4,1,0,1
6,598,9,9,3556,5,1,1,1
6,681,2,1,2689,3,0,1,1
1,100,0,0,470,3,0,0,0
0,0,0,0,462,1,0,0,0
0,22,1,1,807,3,0,0,0
0,0,0,0,0,0,0,0,0
4,473,4,6,884,4,0,1,1
0,0,0,1,1291,2,0,0,0
0,87,3,3,4371,4,0,0,0
3,143,0,0,216,1,0,0,1
2,200,2,2,727,2,0,0,1
1,175,2,1,309,3,0,0,0
0,0,0,0,56,3,0,0,0
1,120,1,3,1638,6,0,0,0
0,0,0,0,1677,3,0,0,0
0,44,0,0,447,4,1,0,0
2,64,2,1,2752,5,1,0,1
3,341,2,3,2857,5,0,2,1
0,10,0,0,237,2,0,0,0
0,115,1,2,590,2,0,0,0
1,144,1,2,2901,4,1,0,0
0,0,0,0,190,3,0,0,0
0,0,0,0,216,2,0,0,0
2,150,3,1,3766,4,1,1,1
2,195,2,4,570,3,0,0,1
0,0,0,0,13,1,0,0,0
0,236,1,1,488,5,0,0,0
0,19,2,4,638,2,0,0,0
0,0,0,0,18,1,0,0,0
0,200,0,0,2086,4,0,0,0
0,33,0,0,330,2,0,0,0
1,128,0,0,123,2,0,0,0
0,31,0,0,267,4,0,0,0
1,154,0,0,12,2,0,0,0
1,272,3,2,3380,3,1,1,1
2,157,0,2,2305,6,2,0,1
2,254,4,3,3844,4,0,0,1
0,0,0,0,232,2,0,0,0
1,100,1,1,1250,5,0,1,0
2,258,1,1,1861,4,1,0,1
1,208,2,2,1626,7,0,0,0
2,218,0,0,162,2,0,1,1
0,0,0,0,454,4,0,0,0
2,244,4,1,1424,13,0,0,1
3,392,6,10,3053,5,1,2,1
2,173,1,0,216,4,0,0,1
0,0,0,0,94,2,0,0,0
2,200,0,1,752,3,0,1,1
0,0,0,0,24,1,0,0,0
0,75,0,0,49,1,0,0,0
0,0,0,0,233,4,0,0,0
1,10,1,7,957,3,0,0,0
0,0,0,0,6,1,0,0,0
0,0,0,0,72,2,0,0,0
0,45,0,0,198,1,0,0,0
0,32,2,2,1695,5,0,0,0
2,116,0,0,50,2,0,0,1
1,173,0,0,113,4,0,1,0
0,0,0,0,7,1,0,0,0
1,239,5,3,1579,5,0,0,0
0,0,0,1,133,1,1,0,0
1,100,0,0,423,5,0,0,0
1,171,2,0,1324,2,0,0,0
1,105,0,0,1033,3,1,0,0
2,268,1,1,184,5,0,1,1
0,0,2,0,1484,1,0,0,0
1,100,0,0,29,1,0,0,0
0,104,1,1,2799,3,0,0,0
2,209,0,1,3661,5,0,0,1
2,133,1,4,1968,6,0,1,1
1,64,0,0,316,3,1,0,0
4,403,3,0,993,1,0,2,1
0,72,3,0,2181,4,0,0,0
2,495,4,14,3091,5,0,1,1
0,83,0,0,1646,4,0,0,0
1,42,0,0,543,4,0,0,0
2,248,1,3,912,4,0,0,1
1,100,0,0,815,4,0,0,0
0,129,1,1,851,2,0,0,0
1,175,0,0,154,3,0,0,0
0,0,0,0,130,2,0,0,0
0,100,0,0,204,2,0,0,0
0,96,0,0,730,3,0,0,0
1,116,1,2,2294,4,0,0,0
0,108,0,0,213,4,0,0,0
1,100,1,0,939,4,0,0,0
1,72,2,5,3032,4,0,0,0
1,161,0,0,72,1,1,0,0
2,117,0,1,2263,7,1,0,1
1,30,0,0,301,3,0,0,0
0,0,1,0,434,5,0,0,0
2,179,3,2,2794,3,0,0,1
1,91,1,1,897,3,0,1,0
0,0,0,0,39,1,0,0,0
0,0,0,0,117,0,0,0,0
0,210,0,0,1807,3,0,0,0
0,0,0,0,92,1,0,0,0
0,74,0,0,290,2,2,0,0
0,0,0,0,4039,2,0,0,0
0,0,0,0,54,1,0,0,0
0,28,0,0,354,3,0,0,0
0,0,2,6,2185,2,0,0,0
0,8,3,1,908,2,0,0,0
0,166,0,0,96,2,0,0,0
4,379,5,10,3062,4,1,1,1
0,21,1,5,572,3,0,0,0
1,46,0,2,1522,9,1,0,0
0,23,0,0,149,2,0,0,0
1,207,0,0,1299,2,0,0,0
0,11,0,2,359,4,1,0,0
0,147,2,3,1581,5,2,0,0
0,28,0,0,201,2,0,0,0
0,98,0,0,229,1,0,0,0
1,178,1,0,724,5,0,0,0
0,87,0,0,3,0,0,0,0
0,30,1,1,850,4,0,0,0
0,43,0,0,18,1,0,0,0
0,0,0,0,850,7,0,0,0
0,100,0,0,69,3,0,0,0
0,0,0,0,208,1,0,0,0
1,141,0,0,1995,5,0,1,0
0,0,1,1,534,3,0,0,0
0,0,0,0,115,1,0,0,0
4,657,3,1,3152,5,0,3,1
1,100,2,19,2625,4,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,79,0,0,0,0
1,100,0,0,1082,7,0,1,0
0,0,0,0,314,3,0,0,0
2,422,1,0,2517,2,0,0,1
1,21,2,3,3737,6,0,0,0
0,0,0,0,592,2,0,0,0
1,132,2,1,355,4,1,1,0
0,0,0,0,10,1,0,0,0
0,38,0,0,1604,7,0,0,0
0,162,0,1,1259,3,0,0,0
0,0,0,0,179,0,0,0,0
0,0,0,0,82,1,0,0,0
0,111,2,1,3095,5,0,0,0
1,100,0,0,301,3,0,0,0
0,0,0,0,118,1,0,0,0
1,132,0,0,588,2,0,0,0
2,175,1,1,555,5,0,0,1
0,139,2,1,3198,5,1,0,0
3,290,2,3,2065,6,0,1,1
1,100,0,0,35,1,0,0,0
0,0,0,0,120,1,1,0,0
0,27,6,3,2669,3,0,0,0
0,0,0,0,128,2,0,0,0
0,42,3,1,1934,4,0,0,0
2,200,0,0,164,2,0,1,1
0,26,0,0,609,2,0,0,0
0,0,0,0,23,1,0,0,0
2,168,2,1,542,4,0,1,1
2,324,8,3,2928,4,0,1,1
0,100,0,0,407,2,0,0,0
2,244,1,1,434,4,0,0,1
0,0,1,0,3550,10,0,0,0
